CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmountUSD,Location,Size,Color,Season,ReviewRating,SubscriptionStatus,ShippingType,DiscountApplied,PromoCodeUsed,PreviousPurchases,PaymentMethod,FrequencyofPurchases
2247,49,"Male","Jacket","Outerwear",96,"Hawaii","M","Cyan","Fall",4.3,"No","Store Pickup","No","No",39,"PayPal","Every 3 Months"
2252,26,"Male","Shoes","Footwear",94,"Virginia","L","Gold","Fall",3.8,"No","Free Shipping","No","No",22,"Debit Card","Monthly"
2255,24,"Male","Belt","Accessories",79,"North Dakota","M","Gold","Winter",4.2,"No","Store Pickup","No","No",44,"PayPal","Every 3 Months"
2261,38,"Male","Scarf","Accessories",82,"Missouri","M","Blue","Fall",4.9,"No","Express","No","No",16,"PayPal","Quarterly"
2262,58,"Male","Backpack","Accessories",76,"South Carolina","L","Gold","Spring",4.4,"No","Standard","No","No",12,"Bank Transfer","Fortnightly"
2264,44,"Male","Scarf","Accessories",40,"Indiana","XL","Green","Winter",3.5,"No","Store Pickup","No","No",42,"Cash","Quarterly"
2268,32,"Male","Gloves","Accessories",49,"Kentucky","S","Blue","Spring",3.8,"No","Express","No","No",37,"Venmo","Weekly"
2270,49,"Male","Skirt","Clothing",38,"Kentucky","M","Yellow","Fall",4.4,"No","Store Pickup","No","No",27,"Credit Card","Annually"
2271,27,"Male","Blouse","Clothing",72,"Georgia","L","Purple","Spring",3.5,"No","Express","No","No",7,"Venmo","Weekly"
2275,57,"Male","Dress","Clothing",27,"New York","L","Turquoise","Spring",4.5,"No","Next Day Air","No","No",38,"PayPal","Fortnightly"
2279,61,"Male","Gloves","Accessories",25,"Maryland","M","Maroon","Fall",3.8,"No","Store Pickup","No","No",6,"Cash","Every 3 Months"
2284,44,"Male","Handbag","Accessories",45,"Ohio","S","Black","Winter",4.1,"No","Free Shipping","No","No",34,"Credit Card","Fortnightly"
2291,37,"Male","Boots","Footwear",48,"Kansas","L","Magenta","Winter",3.3,"No","Standard","No","No",23,"PayPal","Quarterly"
2293,43,"Male","T-shirt","Clothing",34,"Vermont","S","Beige","Spring",3.8,"No","Next Day Air","No","No",31,"Debit Card","Monthly"
2297,46,"Male","Gloves","Accessories",88,"Washington","M","Green","Fall",2.5,"No","Next Day Air","No","No",50,"Venmo","Every 3 Months"
2299,40,"Male","Handbag","Accessories",87,"Montana","L","Cyan","Spring",2.9,"No","2-Day Shipping","No","No",10,"Cash","Every 3 Months"
2301,18,"Male","Coat","Outerwear",88,"Pennsylvania","XL","Lavender","Summer",4.4,"No","2-Day Shipping","No","No",38,"Credit Card","Monthly"
2307,27,"Male","Gloves","Accessories",78,"Florida","L","Silver","Winter",3.4,"No","Standard","No","No",8,"Cash","Bi-Weekly"
2309,49,"Male","Sunglasses","Accessories",81,"North Dakota","M","Teal","Winter",3.4,"No","2-Day Shipping","No","No",22,"Bank Transfer","Quarterly"
NA,30,"Male","Gloves","Accessories",68,"Virginia","M","Cyan","Spring",4.6,"No","Standard","No","No",15,"PayPal","Monthly"
2315,42,"Male","Handbag","Accessories",95,"Virginia","XL","Brown","Winter",4.4,"No","Express","No","No",12,"Bank Transfer","Every 3 Months"
2317,28,"Male","Sneakers","Footwear",39,"Montana","L","Yellow","Winter",3.8,"No","Standard","No","No",7,"Debit Card","Annually"
2319,69,"Male","Hoodie","Clothing",28,"Wyoming","L","White","Spring",3.1,"No","Store Pickup","No","No",30,"Credit Card","Annually"
2321,28,"Male","Shoes","Footwear",55,"New Mexico","M","Olive","Spring",3.7,"No","Free Shipping","No","No",9,"Debit Card","Every 3 Months"
2323,39,"Male","Coat","Outerwear",84,"Connecticut","S","Lavender","Spring",4.5,"No","Store Pickup","No","No",21,"Venmo","Fortnightly"
2327,66,"Male","Skirt","Clothing",63,"Oklahoma","L","Maroon","Winter",2.6,"No","Standard","No","No",38,"Bank Transfer","Annually"
2328,20,"Male","Skirt","Clothing",94,"Alabama","M","Red","Winter",4.2,"No","2-Day Shipping","No","No",22,"Venmo","Bi-Weekly"
2329,45,"Male","Pants","Clothing",36,"North Dakota","M","Maroon","Fall",2.6,"No","Express","No","No",29,"Venmo","Bi-Weekly"
2336,31,"Male","Coat","Outerwear",37,"Idaho","M","Black","Summer",3.9,"No","Store Pickup","No","No",10,"Venmo","Fortnightly"
2344,58,"Male","Socks","Clothing",49,"Maryland","M","Red","Summer",4.4,"No","2-Day Shipping","No","No",44,"PayPal","Monthly"
2345,34,"Male","Sandals","Footwear",92,"Rhode Island","XL","Lavender","Fall",3.5,"No","Express","No","No",14,"Venmo","Bi-Weekly"
2347,22,"Male","Jacket","Outerwear",NA,"New Mexico","L","Brown","Winter",3.1,"No","Standard","No","No",46,"Debit Card","Fortnightly"
2349,54,"Male","Shoes","Footwear",84,"Maine","M","Orange","Spring",4.9,"No","Next Day Air","No","No",16,"PayPal","Every 3 Months"
2350,65,"Male","Blouse","Clothing",34,"New York","M","Orange","Fall",3.9,"No","Standard","No","No",40,"Credit Card","Every 3 Months"
2352,38,"Male","Sweater","Clothing",50,"New Hampshire","S","Cyan","Fall",4.9,"No","Store Pickup","No","No",25,"PayPal","Bi-Weekly"
2353,70,"Male","Boots","Footwear",46,"Nebraska","M","Yellow","Fall",2.8,"No","Store Pickup","No","No",25,"Bank Transfer","Quarterly"
2355,56,"Male","Blouse","Clothing",78,"Wisconsin","M","Blue","Summer",4.8,"No","Next Day Air","No","No",27,"Venmo","Monthly"
2369,29,"Male","Sunglasses","Accessories",38,"New Jersey","M","Lavender","Summer",3.3,"No","Standard","No","No",6,"Debit Card","Every 3 Months"
2371,51,"Male","Shoes","Footwear",71,"Alaska","M","Black","Spring",3.9,"No","Store Pickup","No","No",38,"Venmo","Weekly"
2374,37,"Male","Hoodie","Clothing",20,"Michigan","M","Gray","Spring",4.9,"No","Express","No","No",21,"Debit Card","Every 3 Months"
2375,69,"Male","Gloves","Accessories",73,"Washington","L","Peach","Winter",4.7,"No","Standard","No","No",31,"Debit Card","Monthly"
2377,21,"Male","Gloves","Accessories",94,"Tennessee","XL","Cyan","Spring",4.1,"No","Express","No","No",5,"Cash","Weekly"
2379,26,"Male","Scarf","Accessories",71,"New Hampshire","L","Teal","Summer",2.7,"No","Store Pickup","No","No",37,"PayPal","Bi-Weekly"
2383,39,"Male","Sweater","Clothing",60,"California","M","Turquoise","Spring",3.9,"No","Express","No","No",44,"Debit Card","Weekly"
2386,41,"Male","Scarf","Accessories",31,"Oklahoma","M","Brown","Fall",3.8,"No","Express","No","No",12,"PayPal","Weekly"
2390,25,"Male","Coat","Outerwear",87,"Kansas","M","Violet","Spring",3.1,"No","Store Pickup","No","No",17,"Bank Transfer","Every 3 Months"
2396,62,"Male","Blouse","Clothing",83,"Connecticut","M","Cyan","Winter",3.5,"No","2-Day Shipping","No","No",47,"PayPal","Bi-Weekly"
2400,55,"Male","Dress","Clothing",44,"New Hampshire","L","Beige","Spring",3.2,"No","Store Pickup","No","No",31,"Cash","Monthly"
2402,43,"Male","Boots","Footwear",76,"Oregon","M","Pink","Winter",4.2,"No","Standard","No","No",25,"PayPal","Bi-Weekly"
2406,69,"Male","Jeans","Clothing",97,"California","XL","Silver","Fall",5,"No","Standard","No","No",5,"Debit Card","Quarterly"
2410,26,"Male","Jewelry","Accessories",37,"Washington","L","Yellow","Spring",3,"No","Store Pickup","No","No",47,"Cash","Every 3 Months"
2415,26,"Male","Socks","Clothing",26,"Virginia","M","Lavender","Summer",3.7,"No","Next Day Air","No","No",14,"Credit Card","Bi-Weekly"
2420,26,"Male","Sweater","Clothing",40,"North Carolina","M","Blue","Fall",2.7,"No","Next Day Air","No","No",11,"Credit Card","Every 3 Months"
2421,41,"Male","Jacket","Outerwear",87,"North Carolina","S","Green","Winter",4.2,"No","Free Shipping","No","No",28,"PayPal","Annually"
2422,37,"Male","Sneakers","Footwear",46,"Minnesota","L","Pink","Spring",4.6,"No","Standard","No","No",2,"Debit Card","Every 3 Months"
2423,30,"Male","Jewelry","Accessories",82,"Georgia","M","Peach","Winter",4.8,"No","Store Pickup","No","No",45,"Credit Card","Weekly"
2424,49,"Male","Backpack","Accessories",81,"West Virginia","M","Purple","Summer",2.8,"No","Free Shipping","No","No",7,"Credit Card","Every 3 Months"
2428,27,"Male","Jacket","Outerwear",26,"Oregon","M","Purple","Spring",3.3,"No","Standard","No","No",45,"Cash","Quarterly"
2434,54,"Male","T-shirt","Clothing",73,"Oregon","M","Blue","Spring",3.4,"No","Standard","No","No",16,"Cash","Bi-Weekly"
2435,36,"Male","Gloves","Accessories",45,"Utah","M","Brown","Spring",5,"No","Store Pickup","No","No",40,"Credit Card","Monthly"
2437,52,"Male","T-shirt","Clothing",24,"Connecticut","M","Yellow","Fall",2.7,"No","Store Pickup","No","No",38,"Credit Card","Quarterly"
2438,43,"Male","Sneakers","Footwear",59,"Wyoming","XL","Magenta","Winter",3.4,"No","Store Pickup","No","No",34,"Credit Card","Weekly"
2439,32,"Male","Jeans","Clothing",20,"Delaware","S","Cyan","Winter",3.4,"No","Express","No","No",30,"Venmo","Weekly"
2440,55,"Male","Handbag","Accessories",44,"Arkansas","M","Maroon","Summer",2.8,"No","Standard","No","No",45,"Bank Transfer","Annually"
2441,31,"Male","Socks","Clothing",90,"Indiana","M","Red","Spring",4.7,"No","Standard","No","No",47,"Bank Transfer","Annually"
2444,24,"Male","Backpack","Accessories",30,"South Dakota","M","Green","Spring",3.4,"No","2-Day Shipping","No","No",24,"Bank Transfer","Bi-Weekly"
2445,47,"Male","Scarf","Accessories",65,"West Virginia","S","Gold","Fall",3.7,"No","Express","No","No",15,"Debit Card","Bi-Weekly"
2450,26,"Male","Coat","Outerwear",56,"Alabama","S","Violet","Fall",4.1,"No","Express","No","No",31,"Venmo","Fortnightly"
2453,68,"Male","Shirt","Clothing",-163,"New York","L","Purple","Winter",4.1,"No","Express","No","No",45,"Bank Transfer","Every 3 Months"
2458,53,"Male","Handbag","Accessories",37,"Delaware","M","Maroon","Fall",3.6,"No","2-Day Shipping","No","No",23,"Cash","Quarterly"
2459,66,"Male","T-shirt","Clothing",85,"Texas","L","Turquoise","Fall",4.6,"No","Free Shipping","No","No",17,"Bank Transfer","Weekly"
2462,28,"Male","Scarf","Accessories",86,"Pennsylvania","L","Red","Summer",4.8,"No","Next Day Air","No","No",19,"Credit Card","Weekly"
2471,55,"Male","Blouse","Clothing",72,"Arizona","XL","Pink","Fall",2.7,"No","Next Day Air","No","No",29,"Credit Card","Fortnightly"
2473,24,"Male","Shirt","Clothing",73,"Utah","M","Peach","Summer",4.1,"No","Standard","No","No",31,"Credit Card","Annually"
2474,57,"Male","Socks","Clothing",98,"Arkansas","M","Red","Winter",2.6,"No","Next Day Air","No","No",28,"Cash","Quarterly"
2478,25,"Male","Gloves","Accessories",40,"California","L","Turquoise","Spring",3.8,"No","2-Day Shipping","No","No",29,"PayPal","Weekly"
2479,18,"Male","Socks","Clothing",93,"Vermont","S","Maroon","Winter",4.8,"No","2-Day Shipping","No","No",9,"Bank Transfer","Every 3 Months"
2485,60,"Male","Hoodie","Clothing",97,"New Hampshire","M","Green","Summer",4.8,"No","2-Day Shipping","No","No",50,"Cash","Every 3 Months"
2491,52,"Male","Blouse","Clothing",78,"Montana","M","Gray","Spring",4,"No","Free Shipping","No","No",5,"Cash","Every 3 Months"
2492,63,"Male","Handbag","Accessories",47,"North Carolina","M","Magenta","Spring",2.5,"No","Express","No","No",15,"Bank Transfer","Monthly"
2495,42,"Male","Shoes","Footwear",27,"Oklahoma","S","Peach","Winter",2.6,"No","Store Pickup","No","No",26,"Debit Card","Annually"
2496,40,"Male","Backpack","Accessories",37,"Nebraska","XL","Orange","Spring",3.1,"No","Free Shipping","No","No",34,"Credit Card","Every 3 Months"
2501,59,"Male","Gloves","Accessories",84,"Massachusetts","M","Violet","Fall",2.9,"No","Store Pickup","No","No",32,"Cash","Bi-Weekly"
2505,56,"Male","Shorts","Clothing",94,"Rhode Island","M","Turquoise","Winter",4,"No","Store Pickup","No","No",31,"Cash","Bi-Weekly"
2507,57,"Male","Dress","Clothing",82,"New York","XL","Orange","Spring",4.4,"No","Free Shipping","No","No",19,"Venmo","Annually"
2511,40,"Male","Jacket","Outerwear",42,"South Dakota","L","Purple","Winter",4.4,"No","Standard","No","No",48,"Credit Card","Weekly"
2517,46,"Male","Shorts","Clothing",73,"Utah","XL","Brown","Spring",4.6,"No","Standard","No","No",36,"Debit Card","Quarterly"
2518,64,"Male","Shirt","Clothing",38,"Wyoming","L","Orange","Spring",2.9,"No","Standard","No","No",10,"Venmo","Annually"
2521,64,"Male","Jacket","Outerwear",56,"Illinois","L","Magenta","Summer",3.1,"No","Next Day Air","No","No",16,"Cash","Every 3 Months"
2525,-60,"Male","Coat","Outerwear",59,"Kansas","M","Purple","Spring",3.7,"No","Express","No","No",23,"Credit Card","Quarterly"
2532,43,"Male","Sandals","Footwear",28,"Texas","M","Violet","Summer",4.6,"No","Free Shipping","No","No",7,"Cash","Every 3 Months"
2535,41,"Male","Sunglasses","Accessories",42,"Virginia","XL","Red","Fall",3.2,"No","Free Shipping","No","No",22,"Cash","Weekly"
2536,47,"Male","Coat","Outerwear",80,"Vermont","S","Purple","Winter",3.9,"No","Express","No","No",39,"Bank Transfer","Fortnightly"
2542,33,"Male","Scarf","Accessories",58,"Washington","M","Silver","Spring",2.7,"No","Next Day Air","No","No",13,"Venmo","Every 3 Months"
2544,27,"Male","Scarf","Accessories",-993,"West Virginia","L","Peach","Spring",2.7,"No","Next Day Air","No","No",30,"PayPal","Bi-Weekly"
2545,46,"Male","Pants","Clothing",70,"Delaware","M","Red","Spring",2.5,"No","Next Day Air","No","No",39,"Venmo","Quarterly"
2547,63,"Male","Boots","Footwear",21,"Texas","L","Gray","Summer",3,"No","Express","No","No",4,"Credit Card","Quarterly"
2549,42,"Male","Backpack","Accessories",63,"Texas","L","Pink","Winter",3.8,"No","Standard","No","No",34,"Credit Card","Monthly"
2550,41,"Male","Jacket","Outerwear",60,"Virginia","M","Red","Fall",2.7,"No","Standard","No","No",11,"Debit Card","Every 3 Months"
2551,53,"Male","Boots","Footwear",52,"New Hampshire","XL","Peach","Fall",3,"No","Store Pickup","No","No",30,"Debit Card","Fortnightly"
2552,29,"Male","Shoes","Footwear",32,"Minnesota","M","Maroon","Winter",4.1,"No","Next Day Air","No","No",40,"Debit Card","Annually"
2553,61,"Male","Belt","Accessories",48,"Maryland","XL","Purple","Spring",3.2,"No","2-Day Shipping","No","No",13,"Credit Card","Annually"
2556,24,"Male","Pants","Clothing",74,"Idaho","M","Gray","Fall",3.5,"No","Standard","No","No",23,"Credit Card","Weekly"
2558,70,"Male","Shorts","Clothing",23,"Oklahoma","L","Cyan","Spring",3.9,"No","Standard","No","No",17,"PayPal","Fortnightly"
2560,48,"Male","Belt","Accessories",71,"Mississippi","S","Green","Winter",4,"No","Free Shipping","No","No",21,"Debit Card","Every 3 Months"
2562,32,"Male","Hoodie","Clothing",20,"New York","L","Magenta","Spring",2.7,"No","Free Shipping","No","No",22,"Debit Card","Quarterly"
2563,57,"Male","Shorts","Clothing",62,"Arizona","XL","Yellow","Spring",4.7,"No","Standard","No","No",27,"Cash","Fortnightly"
2566,30,"Male","Socks","Clothing",43,"Vermont","S","Indigo","Fall",3.6,"No","Store Pickup","No","No",8,"Venmo","Quarterly"
2569,52,"Male","T-shirt","Clothing",98,"Texas","XL","Green","Winter",4.3,"No","Express","No","No",29,"PayPal","Fortnightly"
2571,36,"Male","Sneakers","Footwear",27,"New Mexico","XL","Olive","Spring",4,"No","Store Pickup","No","No",12,"PayPal","Fortnightly"
2572,45,"Male","Sunglasses","Accessories",27,"Mississippi","L","Black","Winter",3.5,"No","Standard","No","No",48,"Cash","Fortnightly"
2574,54,"Male","T-shirt","Clothing",90,"New Mexico","M","Red","Summer",4.4,"No","Store Pickup","No","No",1,"Bank Transfer","Annually"
2575,27,"Male","Hat","Accessories",63,"Florida","M","Brown","Summer",4.6,"No","2-Day Shipping","No","No",26,"Credit Card","Fortnightly"
2576,53,"Male","Shorts","Clothing",96,"Minnesota","M","Silver","Fall",4,"No","Express","No","No",9,"PayPal","Annually"
2578,52,"Male","Socks","Clothing",39,"Minnesota","L","Black","Fall",4.5,"No","Next Day Air","No","No",37,"Bank Transfer","Monthly"
2579,54,"Male","Sunglasses","Accessories",48,"Vermont","M","Purple","Fall",3.9,"No","Free Shipping","No","No",3,"Cash","Quarterly"
2581,43,"Male","Jeans","Clothing",29,"Massachusetts","S","Turquoise","Summer",3.6,"No","Store Pickup","No","No",13,"Bank Transfer","Quarterly"
2585,26,"Male","Socks","Clothing",30,"Florida","L","Blue","Summer",2.9,"No","Store Pickup","No","No",26,"Bank Transfer","Bi-Weekly"
NA,57,"Male","Sunglasses","Accessories",-174,"Wisconsin","L","Maroon","Fall",4.4,"No","Free Shipping","No","No",19,"Debit Card","Weekly"
2588,55,"Male","Scarf","Accessories",29,"Connecticut","M","Purple","Winter",3.7,"No","Express","No","No",29,"PayPal","Every 3 Months"
2589,44,"Male","Backpack","Accessories",49,"Delaware","M","Peach","Summer",3.2,"No","Free Shipping","No","No",38,"Venmo","Bi-Weekly"
2594,36,"Male","Pants","Clothing",36,"Colorado","S","Indigo","Fall",4.7,"No","Store Pickup","No","No",9,"Bank Transfer","Every 3 Months"
2595,59,"Male","Skirt","Clothing",81,"Montana","L","Indigo","Fall",3.6,"No","Free Shipping","No","No",25,"Cash","Every 3 Months"
2604,69,"Male","Dress","Clothing",58,"Washington","M","Teal","Spring",2.7,"No","2-Day Shipping","No","No",8,"Cash","Annually"
2606,41,"Male","Hoodie","Clothing",93,"Nevada","M","White","Spring",3.7,"No","2-Day Shipping","No","No",32,"Venmo","Fortnightly"
2608,41,"Male","Shoes","Footwear",36,"Oklahoma","XL","Teal","Spring",3.1,"No","Express","No","No",38,"PayPal","Every 3 Months"
2613,55,"Male","Sunglasses","Accessories",22,"Louisiana","M","Turquoise","Winter",3.8,"No","Next Day Air","No","No",27,"Venmo","Quarterly"
2617,61,"Male","Sandals","Footwear",55,"Georgia","XL","Purple","Spring",3.6,"No","Express","No","No",46,"Cash","Annually"
2619,70,"Male","Handbag","Accessories",77,"Louisiana","L","Brown","Fall",4.1,"No","Express","No","No",12,"Venmo","Monthly"
2627,50,"Male","Jacket","Outerwear",46,"Rhode Island","XL","Silver","Fall",4.2,"No","Express","No","No",30,"Credit Card","Every 3 Months"
2629,25,"Male","Hoodie","Clothing",51,"Wyoming","M","Silver","Summer",3.8,"No","Next Day Air","No","No",42,"Credit Card","Bi-Weekly"
2632,53,"Male","Skirt","Clothing",44,"Connecticut","S","Violet","Summer",2.7,"No","Express","No","No",3,"Cash","Weekly"
2635,26,"Male","Sandals","Footwear",58,"North Carolina","S","Black","Summer",3.2,"No","Store Pickup","No","No",20,"PayPal","Every 3 Months"
2637,41,"Male","Jacket","Outerwear",40,"Utah","S","Magenta","Winter",4.2,"No","Store Pickup","No","No",6,"Venmo","Annually"
2639,22,"Male","Shirt","Clothing",34,"Hawaii","S","Black","Spring",4.2,"No","Store Pickup","No","No",35,"Credit Card","Annually"
2645,25,"Male","Pants","Clothing",83,"New Mexico","M","Turquoise","Spring",3.3,"No","Standard","No","No",4,"Bank Transfer","Every 3 Months"
2646,23,"Male","Scarf","Accessories",81,"Louisiana","L","Olive","Spring",4,"No","Store Pickup","No","No",24,"Bank Transfer","Bi-Weekly"
2647,33,"Male","T-shirt","Clothing",56,"New Mexico","S","Lavender","Summer",3.9,"No","Next Day Air","No","No",4,"Debit Card","Every 3 Months"
2648,60,"Male","Shoes","Footwear",58,"South Carolina","M","Red","Summer",3.3,"No","2-Day Shipping","No","No",25,"Debit Card","Annually"
2650,23,"Male","Gloves","Accessories",21,"Minnesota","M","Magenta","Fall",3.9,"No","Store Pickup","No","No",14,"Bank Transfer","Fortnightly"
2651,20,"Male","Socks","Clothing",35,"Oregon","L","Maroon","Summer",4.2,"No","Standard","No","No",46,"Credit Card","Every 3 Months"
2652,51,"Male","Sneakers","Footwear",43,"Tennessee","M","Cyan","Summer",4.6,"No","Store Pickup","No","No",27,"PayPal","Quarterly"
2656,26,"Female","Sunglasses","Accessories",83,"Wyoming","M","Gray","Summer",3.4,"No","Standard","No","No",2,"Credit Card","Fortnightly"
2658,52,"Female","Dress","Clothing",81,"Texas","M","Pink","Summer",2.7,"No","Express","No","No",7,"Credit Card","Fortnightly"
2659,52,"Female","Handbag","Accessories",47,"Ohio","XL","Indigo","Summer",3.2,"No","Next Day Air","No","No",39,"PayPal","Monthly"
2660,35,"Female","Boots","Footwear",35,"Kansas","L","Gray","Summer",4.4,"No","2-Day Shipping","No","No",46,"Credit Card","Fortnightly"
2662,43,"Female","Boots","Footwear",96,"Michigan","XL","Olive","Fall",4.8,"No","Express","No","No",20,"Bank Transfer","Annually"
2666,70,"Female","T-shirt","Clothing",71,"Louisiana","L","Red","Winter",3.5,"No","Store Pickup","No","No",4,"Venmo","Weekly"
2667,49,"Female","Sandals","Footwear",95,"Ohio","S","Brown","Winter",4.1,"No","Store Pickup","No","No",14,"Venmo","Fortnightly"
2670,39,"Female","Belt","Accessories",28,"Illinois","L","Teal","Spring",2.8,"No","Free Shipping","No","No",31,"Credit Card","Weekly"
2676,24,"Female","Shorts","Clothing",38,"Virginia","M","Peach","Winter",3.4,"No","Free Shipping","No","No",38,"Cash","Bi-Weekly"
2681,44,"Female","Socks","Clothing",37,"Nebraska","L","Indigo","Fall",3.3,"No","Next Day Air","No","No",21,"Venmo","Annually"
2690,29,"Female","Blouse","Clothing",35,"Wyoming","M","Orange","Fall",3.9,"No","Standard","No","No",47,"PayPal","Quarterly"
2697,57,"Female","Coat","Outerwear",20,"South Dakota","M","White","Spring",4.7,"No","Free Shipping","No","No",12,"Debit Card","Monthly"
2702,49,"Female","Sweater","Clothing",30,NA,"L","Silver","Summer",2.8,"No","Store Pickup","No","No",18,"Bank Transfer","Fortnightly"
2703,70,"Female","Shoes","Footwear",37,"Texas","L","Gray","Fall",4,"No","Next Day Air","No","No",39,"Debit Card","Fortnightly"
2707,24,"Female","Shoes","Footwear",-830,"Alabama","S","Blue","Spring",3.1,"No","Express","No","No",48,"Debit Card","Quarterly"
2709,57,"Female","Dress","Clothing",-511,"Alabama","M","Teal","Summer",3.3,"No","Store Pickup","No","No",44,"Debit Card","Weekly"
2711,69,"Female","Jacket","Outerwear",51,"Wisconsin","L","Purple","Summer",4.7,"No","Standard","No","No",3,"Bank Transfer","Fortnightly"
2714,19,"Female","Coat","Outerwear",57,"Mississippi","M","Magenta","Fall",3.8,"No","2-Day Shipping","No","No",20,"Debit Card","Annually"
2715,53,"Female","Sweater","Clothing",45,"Iowa","S","Olive","Winter",3.6,"No","Store Pickup","No","No",16,"Credit Card","Bi-Weekly"
2719,22,"Female","Shorts","Clothing",90,"Virginia","M","Peach","Winter",4.9,"No","Next Day Air","No","No",10,"Venmo","Bi-Weekly"
2729,26,"Female","Skirt","Clothing",28,"Florida","M","Pink","Winter",4,"No","Express","No","No",17,"Debit Card","Weekly"
2732,52,"Female","Handbag","Accessories",33,"Wisconsin","M","Red","Summer",2.5,"No","2-Day Shipping","No","No",44,"Bank Transfer","Quarterly"
2733,21,"Female","Socks","Clothing",75,"Delaware","L","Orange","Winter",4.2,"No","Store Pickup","No","No",27,"Debit Card","Every 3 Months"
2738,57,"Female","Jewelry","Accessories",76,"North Carolina","S","Indigo","Spring",4.4,"No","Free Shipping","No","No",35,"Cash","Every 3 Months"
2739,50,"Female","Sneakers","Footwear",81,"Ohio","M","Charcoal","Summer",4.3,"No","2-Day Shipping","No","No",39,"Venmo","Every 3 Months"
2742,68,"Female","Dress","Clothing",81,"Maine","L","Yellow","Fall",4.9,"No","2-Day Shipping","No","No",41,"Venmo","Monthly"
2748,18,"Female","Jeans","Clothing",62,"West Virginia","M","Teal","Winter",3.1,"No","Free Shipping","No","No",21,"Credit Card","Every 3 Months"
2751,51,"Female","Sandals","Footwear",66,"Alaska","L","Pink","Spring",2.7,"No","2-Day Shipping","No","No",26,"PayPal","Every 3 Months"
2756,59,"Female","Belt","Accessories",97,"Nevada","M","Indigo","Winter",3.3,"No","Store Pickup","No","No",18,"Credit Card","Annually"
2773,18,"Female","Backpack","Accessories",94,"Pennsylvania","L","Blue","Spring",3.5,"No","Store Pickup","No","No",10,"Bank Transfer","Every 3 Months"
2774,39,"Female","Pants","Clothing",98,"Arizona","S","Maroon","Spring",4.6,"No","Express","No","No",45,"Bank Transfer","Quarterly"
2776,37,"Female","Socks","Clothing",25,"Montana","L","Red","Fall",3.6,"No","Free Shipping","No","No",16,"Debit Card","Weekly"
2779,70,"Female","Belt","Accessories",57,"Pennsylvania","L","Yellow","Spring",3.2,"No","Standard","No","No",24,"Credit Card","Bi-Weekly"
2781,33,"Female","Boots","Footwear",70,"Ohio","M","Charcoal","Winter",4.1,"No","Next Day Air","No","No",29,"PayPal","Fortnightly"
2783,41,"Female","Gloves","Accessories",34,"Idaho","S","Cyan","Spring",3.8,"No","Free Shipping","No","No",30,"PayPal","Annually"
2786,53,"Female","Blouse","Clothing",80,"Louisiana","S","Green","Summer",2.9,"No","Next Day Air","No","No",13,"Bank Transfer","Monthly"
2789,56,"Female","Boots","Footwear",92,"Rhode Island","M","Olive","Summer",3.1,"No","Free Shipping","No","No",2,"Credit Card","Annually"
2790,28,"Female","Sweater","Clothing",85,"North Carolina","L","Orange","Fall",5,"No","Express","No","No",28,"Credit Card","Bi-Weekly"
2802,64,"Female","Shirt","Clothing",56,"New Mexico","M","Indigo","Winter",2.6,"No","Express","No","No",30,"PayPal","Annually"
2805,65,"Female","Hoodie","Clothing",76,"South Carolina","M","Cyan","Spring",2.8,"No","Standard","No","No",48,"Bank Transfer","Every 3 Months"
2808,56,"Female","Hoodie","Clothing",100,"Maryland","M","Charcoal","Spring",4.4,"No","2-Day Shipping","No","No",10,"Debit Card","Fortnightly"
2809,49,"Female","Skirt","Clothing",62,"Tennessee","M","Beige","Spring",3.9,"No","Free Shipping","No","No",45,"PayPal","Every 3 Months"
2810,66,"Female","Shorts","Clothing",98,"Arkansas","XL","Teal","Summer",3,"No","Standard","No","No",27,"Debit Card","Quarterly"
2811,27,"Female","Jeans","Clothing",31,"Arizona","M","Purple","Summer",4,"No","Standard","No","No",10,"Debit Card","Fortnightly"
2812,69,"Female","Jacket","Outerwear",89,"Ohio","M","Blue","Fall",3.7,"No","Store Pickup","No","No",19,"Credit Card","Quarterly"
2814,45,"Female","Shirt","Clothing",50,"Vermont","S","Maroon","Summer",3.3,"No","2-Day Shipping","No","No",39,"Debit Card","Quarterly"
2815,31,"Female","T-shirt","Clothing",32,"Minnesota","L","Gold","Winter",3.6,"No","Standard","No","No",14,"Bank Transfer","Monthly"
2817,43,"Female","Skirt","Clothing",28,"Maryland","M","Black","Spring",3.5,"No","Free Shipping","No","No",45,"Venmo","Weekly"
2822,35,"Female","Shoes","Footwear",72,"Georgia","L","Olive","Summer",4.5,"No","Standard","No","No",37,"Venmo","Monthly"
2827,32,"Female","Handbag","Accessories",43,"Florida","L","Brown","Fall",3.6,"No","Express","No","No",23,"Venmo","Annually"
2830,56,"Female","Jewelry","Accessories",67,"Arizona","XL","Teal","Fall",3.4,"No","Next Day Air","No","No",47,"Cash","Weekly"
2832,34,"Female","Hoodie","Clothing",53,"Virginia","L","Pink","Winter",5,"No","Express","No","No",4,"Credit Card","Weekly"
2835,39,"Female","Jacket","Outerwear",43,"Texas","M","Indigo","Fall",2.9,"No","2-Day Shipping","No","No",17,"Credit Card","Weekly"
2837,51,"Female","Pants","Clothing",50,"Wyoming","M","Charcoal","Winter",5,"No","2-Day Shipping","No","No",21,"Cash","Bi-Weekly"
